Name,Measure Info,Geo Place Name,Unnamed: 8,,Data Value,Zip Code,Borough
Fine particles (PM 2.5),mcg/m3,Clinton and Chelsea (CD4),,,7.818004398,10001,Manhattan
Fine particles (PM 2.5),mcg/m3,Stuyvesant Town and Turtle Bay (CD6),,,10.74,10009,Manhattan
Annual vehicle miles traveled (cars),per square mile,Rego Park and Forest Hills (CD6),,,85.525735,11374,Queens
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,9.62,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Stuyvesant Town and Turtle Bay (CD6),,,11.13,10009,Manhattan
Fine particles (PM 2.5),mcg/m3,Stuyvesant Town and Turtle Bay (CD6),,,10.77,10009,Manhattan
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,8.52,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,7.23,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,6.7,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Ridgewood - Forest Hills,,,8.11,11385,Queens
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,14.47,10458,Bronx
Fine particles (PM 2.5),mcg/m3,East Harlem,,,9.98,10029,Manhattan
Fine particles (PM 2.5),mcg/m3,Flushing - Clearview,,,8.9,11358,Queens
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,9.47,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Flushing - Clearview,,,8.244083128,11358,Queens
Fine particles (PM 2.5),mcg/m3,Ridgewood - Forest Hills,,,6.99,11385,Queens
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,8.891296179,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Park Slope and Carroll Gardens (CD6),,,10.18,11215,Brooklyn
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,7.91,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,8.26,10471,Bronx
Asthma emergency departments visits due to Ozone,"per 100,000 children",Fordham - Bronx Pk,,,187.8,10458,Bronx
Asthma hospitalizations due to Ozone,"per 100,000 children",Fordham - Bronx Pk,,,39.1,10458,Bronx
Asthma hospitalizations due to Ozone,"per 100,000 children",Crotona -Tremont,,,32.5,10457,Bronx
Asthma emergency department visits due to PM2.5,"per 100,000 children",Washington Heights,,,81.6,10033,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Kingsbridge - Riverdale,,,82.2972765,10463,Bronx
Ozone (O3),ppb,Long Island City - Astoria,,,33.216065,11101,Queens
Ozone (O3),ppb,Port Richmond,,,32.56097611,10302,Staten Island
Ozone (O3),ppb,Port Richmond,,,30.23,10302,Staten Island
Ozone (O3),ppb,Greenpoint,,,33.7542222,,
Ozone (O3),ppb,Kingsbridge - Riverdale,,,29.39652856,10463,Bronx
Ozone (O3),ppb,Jamaica and Hollis (CD12),,,26.36,11423,Queens
Ozone (O3),ppb,Borough Park (CD12),,,25.28,11219,Brooklyn
Ozone (O3),ppb,Bay Ridge and Dyker Heights (CD10),,,25.56,11209,Brooklyn
Ozone (O3),ppb,Upper East Side (CD8),,,20.78,,
Ozone (O3),ppb,Kingsbridge - Riverdale,,,30.45,10463,Bronx
Ozone (O3),ppb,Williamsbridge and Baychester (CD12),,,30.49,,
Ozone (O3),ppb,Williamsbridge and Baychester (CD12),,,31.14,,
Ozone (O3),ppb,Throgs Neck and Co-op City (CD10),,,32.41,10475,Bronx
Ozone (O3),ppb,Washington Heights and Inwood (CD12),,,27,10033,Manhattan
Ozone (O3),ppb,Central Harlem (CD10),,,29.62,,
Ozone (O3),ppb,Borough Park (CD12),,,29.63,11219,Brooklyn
Ozone (O3),ppb,Bay Ridge and Dyker Heights (CD10),,,30.1,11209,Brooklyn
Ozone (O3),ppb,Williamsbridge and Baychester (CD12),,,28.93,,
Deaths due to PM2.5,"per 100,000 adults",Port Richmond,,,49.1,10302,Staten Island
Deaths due to PM2.5,"per 100,000 adults",Long Island City - Astoria,,,39.8,11101,Queens
Deaths due to PM2.5,"per 100,000 adults",Long Island City - Astoria,,,55.3,11101,Queens
Deaths due to PM2.5,"per 100,000 adults",Washington Heights,,,46,10033,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Greenpoint,,,45.6,,
Ozone (O3),ppb,Washington Heights and Inwood (CD12),,,29.02,10033,Manhattan
Nitrogen dioxide (NO2),ppb,Bensonhurst - Bay Ridge,,,20.14367088,11214,Brooklyn
Nitrogen dioxide (NO2),ppb,Williamsburg - Bushwick,,,14.71348778,11206,Brooklyn
Ozone (O3),ppb,Borough Park (CD12),,,33.2,11219,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",East Harlem,,,299.4,10029,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Upper East Side,,,35.5,10028,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Ridgewood - Forest Hills,,,43.5507136,11385,Queens
Asthma emergency department visits due to PM2.5,"per 100,000 children",Sunset Park,,,45.54423585,11220,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",Crotona -Tremont,,,167.2,10457,Bronx
Asthma emergency department visits due to PM2.5,"per 100,000 children",Ridgewood - Forest Hills,,,32.2,11385,Queens
Asthma hospitalizations due to Ozone,"per 100,000 children",Willowbrook,,,6,10314,Staten Island
Asthma emergency departments visits due to Ozone,"per 100,000 children",Willowbrook,,,22,10314,Staten Island
Asthma emergency departments visits due to Ozone,"per 100,000 children",Willowbrook,,,28,10314,Staten Island
Asthma emergency departments visits due to Ozone,"per 100,000 children",Flushing - Clearview,,,39,11358,Queens
Asthma hospitalizations due to Ozone,"per 100,000 children",Flushing - Clearview,,,10,11358,Queens
Asthma hospitalizations due to Ozone,"per 100,000 children",Crotona -Tremont,,,28,10457,Bronx
Asthma emergency department visits due to PM2.5,"per 100,000 children",Upper East Side,,,24.43933226,10028,Manhattan
Ozone (O3),ppb,Fordham - Bronx Pk,,,30.79,10458,Bronx
Ozone (O3),ppb,Fordham - Bronx Pk,,,29.99755964,10458,Bronx
Ozone (O3),ppb,Bedford Stuyvesant - Crown Heights,,,36.15812507,,
Ozone (O3),ppb,Sunset Park,,,30.6,11220,Brooklyn
Ozone (O3),ppb,Sunset Park,,,34.50967942,11220,Brooklyn
Ozone (O3),ppb,Fordham - Bronx Pk,,,30.7,10458,Bronx
Ozone (O3),ppb,Fordham - Bronx Pk,,,32.31051756,10458,Bronx
Ozone (O3),ppb,Rego Park and Forest Hills (CD6),,,24.53,11374,Queens
Ozone (O3),ppb,Park Slope and Carroll Gardens (CD6),,,23.35,11215,Brooklyn
Ozone (O3),ppb,Stuyvesant Town and Turtle Bay (CD6),,,17.76,10009,Manhattan
Ozone (O3),ppb,Riverdale and Fieldston (CD8),,,23.73,10471,Bronx
Ozone (O3),ppb,Stuyvesant Town and Turtle Bay (CD6),,,28.13,10009,Manhattan
Ozone (O3),ppb,Park Slope and Carroll Gardens (CD6),,,28.7,11215,Brooklyn
Annual vehicle miles traveled,per square mile,Upper West Side (CD7),,,104.583957,10024,Manhattan
Annual vehicle miles traveled (trucks),per square mile,Upper West Side (CD7),,,6.636848,10024,Manhattan
Annual vehicle miles traveled (trucks),per square mile,Kingsbridge Heights and Bedford (CD7),,,4.619613,10468,Bronx
Nitrogen dioxide (NO2),ppb,Flatbush and Midwood (CD14),,,20,11230,Brooklyn
Nitrogen dioxide (NO2),ppb,Upper West Side (CD7),,,23.57,10024,Manhattan
Nitrogen dioxide (NO2),ppb,Upper West Side (CD7),,,22.71,10024,Manhattan
Nitrogen dioxide (NO2),ppb,Sunset Park (CD7),,,18.96,11220,Brooklyn
Nitrogen dioxide (NO2),ppb,Flatbush and Midwood (CD14),,,25.35,11230,Brooklyn
Ozone (O3),ppb,Southeast Queens,,,34.29,11434,Queens
Nitrogen dioxide (NO2),ppb,Sunset Park,,,15.07,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Flatbush and Midwood (CD14),,,9.17,11230,Brooklyn
Fine particles (PM 2.5),mcg/m3,Flatbush and Midwood (CD14),,,8.88,11230,Brooklyn
Fine particles (PM 2.5),mcg/m3,Kingsbridge Heights and Bedford (CD7),,,9.6,10468,Bronx
Fine particles (PM 2.5),mcg/m3,Kingsbridge Heights and Bedford (CD7),,,8.26,10468,Bronx
Fine particles (PM 2.5),mcg/m3,Upper West Side (CD7),,,7.23,10024,Manhattan
Asthma emergency departments visits due to Ozone,"per 100,000 children",Upper West Side,,,69.8,,
Asthma hospitalizations due to Ozone,"per 100,000 children",Upper West Side,,,11.5,,
Asthma emergency departments visits due to Ozone,"per 100,000 children",Pelham - Throgs Neck,,,116,10465,Bronx
Asthma hospitalizations due to Ozone,"per 100,000 children",Pelham - Throgs Neck,,,34.2,10465,Bronx
Asthma emergency departments visits due to Ozone,"per 100,000 children",Williamsburg - Bushwick,,,196.9,11206,Brooklyn
Asthma hospitalizations due to Ozone,"per 100,000 children",Williamsburg - Bushwick,,,33.4,11206,Brooklyn
Asthma emergency departments visits due to Ozone,"per 100,000 children",Pelham - Throgs Neck,,,131.3,10465,Bronx
Asthma hospitalizations due to Ozone,"per 100,000 children",Pelham - Throgs Neck,,,28.7,10465,Bronx
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",East New York,,,20.4,11207,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Bayside - Little Neck,,,2,11361,Queens
Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",East New York,,,22.8,11207,Brooklyn
Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",South Beach - Tottenville,,,11.39385897,10307,Staten Island
Cardiovascular hospitalizations due to PM2.5 (age 40+),"per 100,000 adults",South Beach - Tottenville,,,15.6,10307,Staten Island
Ozone (O3),ppb,Brooklyn,,,31.13,11201,Brooklyn
Ozone (O3),ppb,Greenwich Village - SoHo,,,27.85,10012,Manhattan
Ozone (O3),ppb,Greenwich Village - SoHo,,,25.22,10012,Manhattan
Ozone (O3),ppb,Canarsie - Flatlands,,,38.29501816,11236,Brooklyn
Ozone (O3),ppb,Southwest Queens,,,32.51,11414,Queens
Ozone (O3),ppb,Hunts Point - Mott Haven,,,31.41,10454,Bronx
Ozone (O3),ppb,Highbridge and Concourse (CD4),,,22.3,10451,Bronx
Ozone (O3),ppb,East Flatbush (CD17),,,25.74,11203,Brooklyn
Ozone (O3),ppb,Elmhurst and Corona (CD4),,,30.98,,
Ozone (O3),ppb,Hunts Point - Mott Haven,,,33.38337979,10454,Bronx
Ozone (O3),ppb,Bronx,,,31.15,10451,Bronx
Ozone (O3),ppb,East Flatbush - Flatbush,,,30.94,11226,Brooklyn
Ozone (O3),ppb,Bronx,,,33.22314544,10451,Bronx
Ozone (O3),ppb,Brooklyn,,,31.29,11201,Brooklyn
Ozone (O3),ppb,Greenwich Village - SoHo,,,26.66,10012,Manhattan
Ozone (O3),ppb,Greenwich Village - SoHo,,,29.05630081,10012,Manhattan
Ozone (O3),ppb,Lower East Side and Chinatown (CD3),,,27.12,10002,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Brooklyn,,,50.1,11201,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Brooklyn,,,67.8,11201,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Jamaica,,,28,11432,Queens
Deaths due to PM2.5,"per 100,000 adults",Bronx,,,55,10451,Bronx
Deaths due to PM2.5,"per 100,000 adults",Gramercy Park - Murray Hill,,,47.9,10010,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Canarsie - Flatlands,,,49.7,11236,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Southwest Queens,,,37.1,11414,Queens
Deaths due to PM2.5,"per 100,000 adults",Gramercy Park - Murray Hill,,,35.7,10010,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Hunts Point - Mott Haven,,,46.50870591,10454,Bronx
Ozone (O3),ppb,Lower East Side and Chinatown (CD3),,,25.91,10002,Manhattan
Ozone (O3),ppb,Bushwick (CD4),,,30.55,11221,Brooklyn
Ozone (O3),ppb,Morrisania and Crotona (CD3),,,30.6,10456,Bronx
Ozone (O3),ppb,Ridgewood - Forest Hills,,,25.58,11385,Queens
Ozone (O3),ppb,Greenpoint,,,25.56,,
Ozone (O3),ppb,Central Harlem - Morningside Heights,,,21.52,,
Ozone (O3),ppb,West Queens,,,25.7,11101,Queens
Ozone (O3),ppb,Greenwich Village and Soho (CD2),,,28.54,10014,Manhattan
Ozone (O3),ppb,Union Square - Lower East Side,,,31.00497205,10003,Manhattan
Ozone (O3),ppb,Lower Manhattan,,,29.88823161,10004,Manhattan
Ozone (O3),ppb,Union Square - Lower East Side,,,26.93,10003,Manhattan
Ozone (O3),ppb,Bensonhurst - Bay Ridge,,,31.32,11214,Brooklyn
Ozone (O3),ppb,Mott Haven and Melrose (CD1),,,29.7,10451,Bronx
Ozone (O3),ppb,Fort Greene and Brooklyn Heights (CD2),,,28.47,11201,Brooklyn
Ozone (O3),ppb,Fort Greene and Brooklyn Heights (CD2),,,27.57,11201,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",High Bridge - Morrisania,,,55.8,10452,Bronx
Deaths due to PM2.5,"per 100,000 adults",Union Square - Lower East Side,,,58.8,10003,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Bensonhurst - Bay Ridge,,,36,11214,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Lower Manhattan,,,23,10004,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Coney Island - Sheepshead Bay,,,63.4,11224,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Bensonhurst - Bay Ridge,,,53.6,11214,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Manhattan,,,50,10001,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Southeast Queens,,,34.4,11434,Queens
Deaths due to PM2.5,"per 100,000 adults",Rockaways,,,49.49285297,11691,Queens
Deaths due to PM2.5,"per 100,000 adults",Rockaways,,,50.2,11691,Queens
Ozone (O3),ppb,Financial District (CD1),,,26.03,10005,Manhattan
Ozone (O3),ppb,Hunts Point and Longwood (CD2),,,29.69,10455,Bronx
Ozone (O3),ppb,Greenpoint and Williamsburg (CD1),,,32.53,11222,Brooklyn
Ozone (O3),ppb,Upper East Side-Gramercy,,,18.64,10028,Manhattan
Ozone (O3),ppb,Bedford Stuyvesant - Crown Heights,,,24.33,,
Nitrogen dioxide (NO2),ppb,Pelham - Throgs Neck,,,16.09,10465,Bronx
Nitrogen dioxide (NO2),ppb,Pelham - Throgs Neck,,,14.69,10465,Bronx
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,19.42,,
Ozone (O3),ppb,Fordham - Bronx Pk,,,34.08,10458,Bronx
Ozone (O3),ppb,Fordham - Bronx Pk,,,30.79,10458,Bronx
Deaths due to PM2.5,"per 100,000 adults",High Bridge - Morrisania,,,43,10452,Bronx
Deaths due to PM2.5,"per 100,000 adults",Borough Park,,,42.14091277,11219,Brooklyn
Ozone (O3),ppb,Riverdale and Fieldston (CD8),,,28.72,10471,Bronx
Deaths due to PM2.5,"per 100,000 adults",Fordham - Bronx Pk,,,49.6,10458,Bronx
Deaths due to PM2.5,"per 100,000 adults",Flushing - Clearview,,,43.6,11358,Queens
Deaths due to PM2.5,"per 100,000 adults",Crotona -Tremont,,,34,10457,Bronx
Deaths due to PM2.5,"per 100,000 adults",Fordham - Bronx Pk,,,67.3,10458,Bronx
Deaths due to PM2.5,"per 100,000 adults",Willowbrook,,,58.3,10314,Staten Island
Deaths due to PM2.5,"per 100,000 adults",Ridgewood - Forest Hills,,,45.7,11385,Queens
Deaths due to PM2.5,"per 100,000 adults",Sunset Park,,,38.7,11220,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Bedford Stuyvesant - Crown Heights,,,55.9,,
Deaths due to PM2.5,"per 100,000 adults",Flushing - Clearview,,,36.50536441,11358,Queens
Ozone (O3),ppb,Crown Heights and Prospect Heights (CD8),,,28.88,11238,Brooklyn
Ozone (O3),ppb,Crown Heights and Prospect Heights (CD8),,,29.7,11238,Brooklyn
Ozone (O3),ppb,Crown Heights and Prospect Heights (CD8),,,29.08,11238,Brooklyn
Ozone (O3),ppb,Clinton and Chelsea (CD4),,,27.33,10001,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Sunset Park,,,28,11220,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Bedford Stuyvesant - Crown Heights,,,41.8,,
Deaths due to PM2.5,"per 100,000 adults",Bedford Stuyvesant - Crown Heights,,,45.49882227,,
Deaths due to PM2.5,"per 100,000 adults",Willowbrook,,,48.4,10314,Staten Island
Deaths due to PM2.5,"per 100,000 adults",Willowbrook,,,57.15477127,10314,Staten Island
Deaths due to PM2.5,"per 100,000 adults",Fordham - Bronx Pk,,,41.4,10458,Bronx
Deaths due to PM2.5,"per 100,000 adults",Crotona -Tremont,,,42.57725079,10457,Bronx
Deaths due to PM2.5,"per 100,000 adults",Fordham - Bronx Pk,,,43.53766932,10458,Bronx
Deaths due to PM2.5,"per 100,000 adults",East Harlem,,,57.85056369,10029,Manhattan
Ozone (O3),ppb,Stuyvesant Town and Turtle Bay (CD6),,,23.99,10009,Manhattan
Ozone (O3),ppb,Stuyvesant Town and Turtle Bay (CD6),,,25.27,10009,Manhattan
Ozone (O3),ppb,Riverdale and Fieldston (CD8),,,31.3,10471,Bronx
Ozone (O3),ppb,Riverdale and Fieldston (CD8),,,31.97,10471,Bronx
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,15.17,10458,Bronx
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,27.65,11358,Queens
Ozone (O3),ppb,Borough Park (CD12),,,32.44,11219,Brooklyn
Ozone (O3),ppb,Upper East Side (CD8),,,28.14,,
Deaths due to PM2.5,"per 100,000 adults",Greenpoint,,,37.07752305,,
Deaths due to PM2.5,"per 100,000 adults",Long Island City - Astoria,,,31.59339159,11101,Queens
Deaths due to PM2.5,"per 100,000 adults",Kingsbridge - Riverdale,,,63,10463,Bronx
Deaths due to PM2.5,"per 100,000 adults",Long Island City - Astoria,,,31.4,11101,Queens
Ozone (O3),ppb,Upper East Side (CD8),,,27.44,,
Nitrogen dioxide (NO2),ppb,Bay Ridge and Dyker Heights (CD10),,,10.62784989,11209,Brooklyn
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,31.39,11101,Queens
Nitrogen dioxide (NO2),ppb,Washington Heights,,,26.86,10033,Manhattan
Nitrogen dioxide (NO2),ppb,Williamsbridge and Baychester (CD12),,,19.54,,
Ozone (O3),ppb,Jamaica and Hollis (CD12),,,34.63508331,11423,Queens
Ozone (O3),ppb,South Ozone Park and Howard Beach (CD10),,,35.53372839,11420,Queens
Ozone (O3),ppb,Washington Heights and Inwood (CD12),,,29.61475137,10033,Manhattan
Nitrogen dioxide (NO2),ppb,Washington Heights and Inwood (CD12),,,22.64,10033,Manhattan
Ozone (O3),ppb,Borough Park (CD12),,,35.11207427,11219,Brooklyn
Cardiac and respiratory deaths due to Ozone,"per 100,000",Long Island City - Astoria,,,3.8,11101,Queens
Cardiac and respiratory deaths due to Ozone,"per 100,000",Kingsbridge - Riverdale,,,8,10463,Bronx
Cardiac and respiratory deaths due to Ozone,"per 100,000",Port Richmond,,,5.6,10302,Staten Island
Nitrogen dioxide (NO2),ppb,Throgs Neck and Co-op City (CD10),,,25.08,10475,Bronx
Nitrogen dioxide (NO2),ppb,Williamsbridge and Baychester (CD12),,,14.19,,
Nitrogen dioxide (NO2),ppb,Central Harlem (CD10),,,29.98,,
Nitrogen dioxide (NO2),ppb,Williamsbridge and Baychester (CD12),,,27.32,,
Nitrogen dioxide (NO2),ppb,Williamsbridge and Baychester (CD12),,,23.85,,
Ozone (O3),ppb,Washington Heights and Inwood (CD12),,,29.66140778,10033,Manhattan
Ozone (O3),ppb,Upper East Side (CD8),,,26.6,,
Ozone (O3),ppb,Williamsbridge and Baychester (CD12),,,32.92349671,,
Outdoor Air Toxics - Formaldehyde,����g/m3,Upper East Side (CD8),,,2.8,,
Outdoor Air Toxics - Benzene,����g/m3,Jamaica and Hollis (CD12),,,1.22204322,11423,Queens
Outdoor Air Toxics - Benzene,����g/m3,Bay Ridge and Dyker Heights (CD10),,,1.4650566,11209,Brooklyn
Outdoor Air Toxics - Benzene,����g/m3,South Ozone Park and Howard Beach (CD10),,,1.31106931,11420,Queens
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,16.25,10466,Bronx
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,16.16,10466,Bronx
Nitrogen dioxide (NO2),ppb,Washington Heights,,,19.73,10033,Manhattan
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,21.65,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,23.33332186,11201,Brooklyn
Ozone (O3),ppb,Ridgewood - Forest Hills,,,30.77,11385,Queens
Ozone (O3),ppb,Ridgewood - Forest Hills,,,33.3,11385,Queens
Ozone (O3),ppb,Greenpoint,,,27.79246419,,
Ozone (O3),ppb,Central Harlem - Morningside Heights,,,28.4,,
Ozone (O3),ppb,Central Harlem - Morningside Heights,,,31.71,,
Deaths due to PM2.5,"per 100,000 adults",Canarsie - Flatlands,,,39.48902356,11236,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",East Flatbush - Flatbush,,,36.2,11226,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Jamaica,,,36.50366988,11432,Queens
Deaths due to PM2.5,"per 100,000 adults",Jamaica,,,31.7,11432,Queens
Deaths due to PM2.5,"per 100,000 adults",Gramercy Park - Murray Hill,,,45.239369,10010,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Greenwich Village - SoHo,,,25.5,10012,Manhattan
Deaths due to PM2.5,"per 100,000 adults",Hunts Point - Mott Haven,,,45.4,10454,Bronx
Deaths due to PM2.5,"per 100,000 adults",Brooklyn,,,40.96010859,11201,Brooklyn
Deaths due to PM2.5,"per 100,000 adults",Bronx,,,44.4,10451,Bronx
Ozone (O3),ppb,Bedford Stuyvesant (CD3),,,30.8,,
Nitrogen dioxide (NO2),ppb,Jackson Heights (CD3),,,22.55,11372,Queens
Nitrogen dioxide (NO2),ppb,Brooklyn,,,24.01,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Brooklyn,,,16.53,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Bronx,,,23.57,10451,Bronx
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,30.82,10454,Bronx
Nitrogen dioxide (NO2),ppb,Jackson Heights (CD3),,,11.45588083,11372,Queens
